STN,STN_NM,TM,SUM_RN,AVG_TA,MIN_TA,MAX_TA,AVG_RHM,AVG_PA,AVG_PV,AVG_WS,SUM_SS,SUM_SR
112,Incheon,2021-06-01,66.8,22.8,18.6,28.3,61.4,999.5,24.8,2.66,202.4,546.2
112,Incheon,2021-07-01,166.3,25.1,20.5,29.6,63.7,1003.4,28.6,2.38,245.2,558.7
112,Incheon,2021-08-01,211.6,24.2,20.4,29.4,71.8,999.7,26.4,2.52,261.3,625.0
112,Incheon,2021-09-01,181.2,19.5,14.7,24.6,80.1,1008.6,24.7,2.68,251.1,639.6
112,Incheon,2021-10-01,232.8,11.1,7.0,15.9,75.2,999.1,20.7,2.29,218.2,534.6
112,Incheon,2021-11-01,152.7,5.7,1.8,11.2,75.9,998.1,17.2,2.69,195.1,352.7
112,Incheon,2021-12-01,84.1,3.8,-0.7,9.4,69.2,1004.7,18.9,2.48,109.2,322.2
112,Incheon,2022-01-01,149.0,1.2,-4.1,5.9,65.3,1004.5,16.7,2.43,160.0,237.1
112,Incheon,2022-02-01,30.5,3.0,-0.5,8.3,66.2,1005.4,17.2,2.23,113.9,279.1
112,Incheon,2022-03-01,100.3,10.3,6.6,15.4,55.3,1000.2,17.5,1.95,129.3,226.6
112,Incheon,2022-04-01,0.0,13.4,9.1,17.9,51.7,1001.8,20.0,2.77,102.4,190.9
112,Incheon,2022-05-01,77.6,17.3,12.7,23.2,51.4,1002.8,22.9,3.02,171.9,396.8
112,Incheon,2022-06-01,211.6,21.4,16.8,26.3,61.6,1003.8,25.5,2.44,195.6,509.5
112,Incheon,2022-07-01,243.5,24.8,20.0,29.9,62.0,1001.5,28.4,2.99,212.7,526.9
112,Incheon,2022-08-01,283.6,22.0,17.8,26.8,71.9,1001.4,26.8,2.94,214.1,558.9
112,Incheon,2022-09-01,252.0,17.7,12.7,22.8,79.3,1001.1,23.7,1.92,209.6,563.3
112,Incheon,2022-10-01,208.4,11.7,7.1,16.5,78.6,995.3,18.7,1.65,220.5,381.8
112,Incheon,2022-11-01,173.6,10.8,5.9,15.6,76.4,999.3,18.0,2.35,210.7,436.0
112,Incheon,2022-12-01,100.0,5.1,1.0,10.5,68.1,1003.8,16.9,2.34,145.6,311.3
112,Incheon,2023-01-01,96.4,2.9,-0.3,8.2,67.9,1001.4,16.0,2.86,100.5,352.4
112,Incheon,2023-02-01,0.0,3.8,-1.4,8.8,57.2,1001.6,15.8,2.44,111.8,212.0
112,Incheon,2023-03-01,0.0,7.3,3.1,13.1,59.2,1002.6,19.8,1.96,147.2,209.8
112,Incheon,2023-04-01,1.3,13.1,7.9,17.7,58.2,1000.1,22.4,2.14,155.6,323.0
112,Incheon,2023-05-01,100.7,18.0,13.3,23.4,60.7,1000.5,20.9,2.6,171.7,392.1
112,Incheon,2023-06-01,144.5,21.2,15.7,25.9,64.1,1002.8,23.1,1.92,213.5,422.2
112,Incheon,2023-07-01,117.8,23.8,20.3,29.0,66.0,1003.3,27.4,2.64,166.8,541.5
112,Incheon,2023-08-01,225.4,20.2,16.1,26.0,71.3,1008.7,26.7,2.35,235.0,409.0
112,Incheon,2023-09-01,208.6,15.2,12.3,20.8,77.8,1008.5,22.4,3.31,237.8,477.3
112,Incheon,2023-10-01,187.6,12.4,8.6,17.4,76.0,1002.5,20.0,2.72,226.0,560.0
112,Incheon,2023-11-01,160.9,9.8,6.0,14.9,71.1,1003.3,21.3,2.16,168.1,387.0
112,Incheon,2023-12-01,145.0,2.8,-1.4,8.6,69.0,1008.3,16.4,2.1,180.9,274.9
112,Incheon,2024-01-01,127.2,5.2,1.0,10.2,73.0,1005.0,16.6,2.78,145.6,322.8
112,Incheon,2024-02-01,19.5,4.7,-0.5,9.8,58.9,1004.6,16.7,2.3,98.3,267.4
112,Incheon,2024-03-01,82.1,7.4,3.0,12.1,54.6,997.3,16.1,2.09,74.6,328.6
112,Incheon,2024-04-01,55.6,12.5,9.0,18.0,53.0,1011.0,19.9,2.75,138.0,313.3
112,Incheon,2024-05-01,120.0,17.1,12.2,22.4,54.8,1007.2,22.2,2.96,186.8,426.1
112,Incheon,2024-06-01,129.6,20.4,16.3,25.9,62.4,1001.9,22.7,1.73,166.8,527.1
112,Incheon,2024-07-01,132.2,23.4,18.2,28.5,66.5,1003.2,22.2,2.27,242.6,654.3
112,Incheon,2024-08-01,266.3,19.0,14.2,24.5,76.3,1006.8,24.8,2.47,274.5,652.7
112,Incheon,2024-09-01,260.5,19.2,14.3,23.7,78.2,1002.1,23.3,2.85,273.6,510.9
112,Incheon,2024-10-01,198.1,12.8,9.5,18.6,83.6,1004.8,22.1,3.1,198.8,484.7
112,Incheon,2024-11-01,128.6,8.1,3.6,12.7,76.9,1002.3,18.2,2.7,151.6,412.3
112,Incheon,2024-12-01,149.5,1.9,-2.2,6.5,70.6,999.0,17.4,1.94,108.7,318.0
112,Incheon,2025-01-01,63.0,0.5,-3.1,5.6,61.4,1001.4,16.0,2.92,155.6,234.9
112,Incheon,2025-02-01,0.0,4.2,-0.2,10.0,60.6,998.7,16.2,3.17,84.6,151.1
112,Incheon,2025-03-01,63.0,7.3,3.4,12.3,56.2,1001.9,16.4,3.22,127.4,328.0
112,Incheon,2025-04-01,74.0,12.2,7.7,17.2,58.1,995.6,21.4,2.35,124.2,325.7
112,Incheon,2025-05-01,30.3,17.1,12.4,22.3,54.4,998.8,25.5,2.6,224.9,390.4
112,Incheon,2025-06-01,105.8,24.5,19.9,29.5,61.5,997.6,27.8,2.63,241.7,543.4
112,Incheon,2025-07-01,218.0,21.8,18.6,27.8,59.7,996.9,26.8,3.05,236.7,615.8
112,Incheon,2025-08-01,137.4,20.4,15.4,25.9,65.6,997.6,25.7,2.82,236.0,614.2
112,Incheon,2025-09-01,238.8,18.0,12.7,22.7,77.5,1006.4,23.8,1.93,249.2,555.8
112,Incheon,2025-10-01,190.4,12.4,7.1,17.5,72.0,999.1,20.3,3.05,236.4,391.5
112,Incheon,2025-11-01,219.8,10.1,6.0,15.2,75.1,1007.7,22.0,2.05,223.8,266.3
112,Incheon,2025-12-01,112.1,3.7,-1.6,8.7,74.3,998.2,17.6,2.6,108.2,186.0
133,Daejeon,2001-01-01,119.8,2.2,-0.8,7.7,66.3,1003.3,13.5,3.15,153.1,224.0
133,Daejeon,2001-02-01,38.4,5.3,0.6,9.9,54.3,1003.2,15.2,1.95,161.1,223.6
133,Daejeon,2001-03-01,43.3,4.8,0.2,9.8,55.3,994.9,17.2,2.55,160.1,204.8
133,Daejeon,2001-04-01,0.0,10.5,7.0,16.4,43.5,1001.4,22.3,2.4,172.4,211.5
133,Daejeon,2001-05-01,27.4,20.2,16.5,25.3,50.7,1003.1,22.9,2.87,248.2,429.0
133,Daejeon,2001-06-01,108.8,17.6,13.4,22.6,55.4,1001.4,24.3,2.99,205.0,465.7
133,Daejeon,2001-07-01,181.0,21.3,17.3,27.0,65.6,1011.2,26.2,2.86,205.2,587.4
133,Daejeon,2001-08-01,188.0,22.1,18.7,27.3,71.1,1012.3,27.8,2.87,259.1,685.8
133,Daejeon,2001-09-01,175.7,20.2,15.3,25.2,77.4,1007.7,22.9,2.19,234.4,544.7
133,Daejeon,2001-10-01,243.2,18.8,13.6,23.5,72.5,1001.5,22.3,2.59,221.3,462.2
133,Daejeon,2001-11-01,248.0,6.2,1.5,11.8,78.5,1008.5,18.6,2.82,163.4,455.1
133,Daejeon,2001-12-01,162.7,5.8,2.3,11.8,73.9,992.8,18.6,2.82,135.6,284.2
133,Daejeon,2002-01-01,45.9,1.4,-2.7,7.2,62.4,1002.6,15.2,3.15,118.2,264.8
133,Daejeon,2002-02-01,28.5,3.3,-0.6,8.4,54.8,1004.3,17.8,1.69,106.3,138.0
133,Daejeon,2002-03-01,26.8,9.4,5.7,14.7,59.7,1005.1,18.2,2.46,107.3,269.3
133,Daejeon,2002-04-01,66.8,10.9,7.0,15.8,54.9,1006.5,20.6,2.28,173.3,257.6
133,Daejeon,2002-05-01,37.3,12.8,8.2,17.9,56.0,995.2,20.0,2.59,154.3,424.6
133,Daejeon,2002-06-01,111.5,20.9,17.7,26.6,59.3,999.4,24.6,2.65,184.5,479.3
133,Daejeon,2002-07-01,165.0,22.8,17.9,27.8,66.8,1006.5,23.2,2.55,259.0,591.6
133,Daejeon,2002-08-01,198.7,19.7,15.6,25.2,71.3,1002.0,23.0,2.57,251.8,592.0
133,Daejeon,2002-09-01,229.9,20.1,15.2,25.7,72.8,1007.2,26.7,2.28,273.5,584.0
133,Daejeon,2002-10-01,182.6,12.2,7.0,17.4,73.3,1002.6,21.0,2.2,268.9,504.0
133,Daejeon,2002-11-01,176.3,9.6,6.0,14.9,69.6,1001.4,21.0,3.03,160.7,346.6
133,Daejeon,2002-12-01,150.9,3.1,-1.1,8.3,69.1,995.7,14.2,2.4,103.4,292.2
133,Daejeon,2003-01-01,34.8,5.8,0.2,10.6,61.2,999.2,17.7,2.02,120.3,352.3
133,Daejeon,2003-02-01,32.4,3.5,-0.0,8.9,47.6,1001.8,16.4,2.14,141.6,292.1
133,Daejeon,2003-03-01,0.0,11.0,6.9,16.3,55.1,1001.2,19.6,2.39,133.2,188.9
133,Daejeon,2003-04-01,40.5,11.2,7.7,16.8,49.0,1001.5,21.0,2.45,199.4,177.4
133,Daejeon,2003-05-01,99.9,17.3,13.2,23.0,54.0,1003.5,22.4,2.65,133.0,446.6
133,Daejeon,2003-06-01,130.2,21.0,17.1,25.9,63.5,1015.6,26.8,2.17,225.7,530.4
133,Daejeon,2003-07-01,146.1,21.5,17.3,26.0,59.4,999.8,25.9,2.42,267.4,471.2
133,Daejeon,2003-08-01,295.6,18.2,14.4,24.2,67.0,1002.6,24.0,2.32,218.9,606.0
133,Daejeon,2003-09-01,214.9,18.9,15.1,24.8,69.5,1002.1,22.5,1.86,245.1,449.2
133,Daejeon,2003-10-01,262.7,12.8,9.3,18.3,79.7,1003.1,20.1,2.48,167.9,391.9
133,Daejeon,2003-11-01,139.3,8.7,3.4,13.6,72.2,1005.6,18.6,2.02,189.6,396.0
133,Daejeon,2003-12-01,109.0,4.9,-0.1,9.4,69.6,998.3,16.8,2.08,124.5,295.6
133,Daejeon,2004-01-01,109.2,2.4,-1.2,8.3,67.2,994.0,17.3,1.65,92.7,213.3
133,Daejeon,2004-02-01,124.7,6.9,2.5,12.0,52.5,1004.0,17.2,2.07,123.9,191.7
133,Daejeon,2004-03-01,66.4,4.5,1.2,9.9,53.2,1004.7,15.3,2.47,122.7,204.5
133,Daejeon,2004-04-01,32.3,13.2,8.0,17.8,52.0,1000.7,23.3,2.57,140.4,318.8
133,Daejeon,2004-05-01,47.6,17.2,12.4,22.3,56.0,1000.9,22.6,2.17,254.0,360.2
133,Daejeon,2004-06-01,58.6,19.3,14.0,24.1,56.6,1007.9,25.2,2.32,203.5,500.9
133,Daejeon,2004-07-01,209.2,22.8,18.9,28.6,71.9,1003.6,27.6,2.62,238.8,562.4
133,Daejeon,2004-08-01,244.7,22.7,18.9,27.8,72.3,1002.3,25.4,3.47,201.5,637.5
133,Daejeon,2004-09-01,195.8,18.4,14.6,23.2,72.9,1002.8,22.3,2.75,218.6,595.1
133,Daejeon,2004-10-01,166.8,9.4,5.2,15.1,82.3,997.1,18.0,2.57,195.3,398.9
133,Daejeon,2004-11-01,249.9,5.9,2.8,11.4,77.9,1005.3,16.5,2.27,174.3,444.9
133,Daejeon,2004-12-01,90.1,7.4,3.1,12.6,66.9,998.2,17.0,2.01,139.6,251.3
133,Daejeon,2005-01-01,107.8,0.9,-2.5,6.7,68.5,1004.5,15.2,1.83,99.5,167.4
133,Daejeon,2005-02-01,94.5,4.4,1.1,10.2,56.1,999.9,17.8,2.28,172.0,295.0
133,Daejeon,2005-03-01,81.8,9.0,4.4,14.1,53.4,1009.8,19.6,2.5,131.2,348.5
133,Daejeon,2005-04-01,0.0,16.2,11.5,20.9,50.4,996.3,23.5,1.98,154.2,378.1
133,Daejeon,2005-05-01,60.0,17.7,13.9,22.6,63.6,1006.0,22.9,2.16,178.9,407.8
133,Daejeon,2005-06-01,116.3,22.1,17.4,27.5,60.3,998.0,26.8,2.39,164.3,496.6
133,Daejeon,2005-07-01,119.5,24.6,19.1,29.1,68.7,998.3,23.5,2.1,201.4,665.4
133,Daejeon,2005-08-01,212.9,22.2,19.1,28.2,70.9,1007.0,26.5,1.98,280.6,562.4
133,Daejeon,2005-09-01,210.1,13.0,9.0,18.5,75.7,1001.5,20.4,2.25,243.5,594.2
133,Daejeon,2005-10-01,205.2,14.8,9.1,19.5,77.7,997.6,22.1,1.78,184.3,368.9
133,Daejeon,2005-11-01,172.4,9.8,7.0,15.6,83.6,1004.8,18.6,2.15,180.0,362.0
133,Daejeon,2005-12-01,111.5,5.9,0.9,10.9,68.1,1001.6,18.4,2.86,217.5,282.1
133,Daejeon,2006-01-01,68.9,4.2,-0.6,8.9,63.5,993.1,16.7,2.33,159.8,244.4
133,Daejeon,2006-02-01,4.8,4.1,0.2,8.9,61.2,1002.6,17.8,1.61,113.9,191.5
133,Daejeon,2006-03-01,69.5,9.5,4.4,14.1,53.3,1008.6,17.5,1.97,146.9,153.8
133,Daejeon,2006-04-01,68.8,13.2,8.9,18.2,53.2,1005.1,20.1,2.12,161.9,308.2
133,Daejeon,2006-05-01,69.2,17.1,12.5,22.9,53.0,996.0,23.4,2.66,200.9,406.5
133,Daejeon,2006-06-01,164.5,22.3,17.9,27.8,64.5,1001.9,23.9,2.67,229.5,584.2
133,Daejeon,2006-07-01,223.3,26.3,21.3,31.1,60.2,1003.7,26.7,2.48,233.3,584.2
133,Daejeon,2006-08-01,209.9,23.1,19.3,28.2,75.2,1010.1,27.2,3.07,244.2,580.2
133,Daejeon,2006-09-01,244.5,18.4,12.6,23.0,71.5,1005.0,23.5,2.26,217.8,586.2
133,Daejeon,2006-10-01,240.6,11.2,6.0,16.2,72.2,1005.4,22.5,3.05,228.4,532.5
133,Daejeon,2006-11-01,257.3,3.6,0.7,9.3,74.2,1008.5,16.6,2.45,173.1,368.6
133,Daejeon,2006-12-01,111.9,4.1,-0.1,9.8,73.3,1007.9,15.2,1.72,149.9,483.9
133,Daejeon,2007-01-01,127.8,1.4,-2.0,7.1,60.2,1009.1,15.3,2.36,128.6,312.8
133,Daejeon,2007-02-01,22.3,1.5,-2.1,6.6,57.9,1008.4,16.2,2.82,135.5,364.6
133,Daejeon,2007-03-01,15.4,9.1,3.5,13.6,54.4,1010.2,18.0,2.96,142.9,242.2
133,Daejeon,2007-04-01,67.7,13.5,8.4,18.4,50.5,1001.7,18.7,2.74,119.1,296.9
133,Daejeon,2007-05-01,106.2,19.5,14.6,24.3,56.2,1003.0,26.2,2.07,128.8,448.6
133,Daejeon,2007-06-01,112.2,19.1,14.5,23.8,54.6,1012.2,22.7,2.43,179.5,492.5
133,Daejeon,2007-07-01,173.8,20.2,16.8,25.6,63.3,1006.6,27.5,2.85,201.9,568.7
133,Daejeon,2007-08-01,147.4,22.3,19.4,28.1,71.0,1004.4,25.7,3.01,258.1,618.7
133,Daejeon,2007-09-01,183.0,20.0,16.5,25.7,82.5,1004.8,26.4,1.17,227.1,622.0
133,Daejeon,2007-10-01,245.6,11.3,6.8,16.0,78.4,995.7,21.7,2.87,198.1,521.3
133,Daejeon,2007-11-01,170.9,7.4,4.5,13.4,69.6,996.0,18.5,2.32,186.8,361.0
133,Daejeon,2007-12-01,197.0,3.9,0.6,9.6,74.5,1005.8,17.5,2.69,104.4,202.8
133,Daejeon,2008-01-01,80.8,2.9,-2.6,7.7,67.0,998.6,15.8,1.86,137.7,131.4
133,Daejeon,2008-02-01,60.9,1.7,-2.6,7.0,59.8,997.1,14.5,1.8,77.6,227.1
133,Daejeon,2008-03-01,55.6,8.1,5.2,13.7,53.7,999.0,18.2,1.87,106.9,249.5
133,Daejeon,2008-04-01,44.6,16.9,12.6,22.9,48.0,1001.3,22.9,2.74,138.8,298.5
133,Daejeon,2008-05-01,68.4,16.1,11.2,20.8,54.9,1005.2,22.0,2.3,137.0,432.4
133,Daejeon,2008-06-01,106.6,22.3,18.3,27.9,55.4,1002.5,26.5,2.27,195.9,523.8
133,Daejeon,2008-07-01,195.9,22.2,17.6,27.4,62.3,1003.5,25.9,1.64,234.0,586.8
133,Daejeon,2008-08-01,235.6,22.0,16.4,26.8,72.4,997.8,24.2,2.49,257.0,550.7
133,Daejeon,2008-09-01,254.9,15.1,10.9,20.1,72.3,1009.0,25.2,2.49,216.0,542.6
133,Daejeon,2008-10-01,229.8,10.5,6.9,15.5,73.3,1000.2,19.8,2.51,194.4,494.6
133,Daejeon,2008-11-01,199.8,11.1,5.9,16.1,80.7,1001.0,18.1,2.5,206.9,421.7
133,Daejeon,2008-12-01,127.6,2.5,-3.1,7.0,66.7,1002.7,14.9,2.12,156.2,336.6
133,Daejeon,2009-01-01,98.6,1.2,-3.9,6.4,63.2,1011.0,18.0,3.2,104.5,278.3
133,Daejeon,2009-02-01,79.2,5.8,0.9,10.6,59.0,1004.0,15.0,2.66,113.5,247.9
133,Daejeon,2009-03-01,44.2,8.0,4.2,13.3,53.9,997.5,19.5,2.08,94.9,182.8
133,Daejeon,2009-04-01,58.6,12.0,8.1,17.8,57.1,1001.3,20.7,2.82,169.9,371.3
133,Daejeon,2009-05-01,0.0,19.9,17.0,25.8,51.9,995.7,24.9,2.29,196.3,464.5
133,Daejeon,2009-06-01,127.9,20.8,16.2,26.3,57.8,1006.8,27.0,2.83,205.8,361.6
133,Daejeon,2009-07-01,173.3,22.3,17.5,26.8,64.9,998.5,23.5,2.89,207.7,555.9
133,Daejeon,2009-08-01,246.7,22.4,18.2,28.1,73.5,1008.1,26.7,1.67,226.8,621.8
133,Daejeon,2009-09-01,204.1,20.3,15.6,25.6,79.3,1002.0,25.1,2.76,195.2,538.8
133,Daejeon,2009-10-01,242.3,13.3,8.9,18.1,71.1,1006.2,22.4,2.32,220.0,534.7
133,Daejeon,2009-11-01,150.0,6.0,2.7,11.9,71.3,1002.6,17.6,2.57,179.8,367.2
133,Daejeon,2009-12-01,174.7,3.9,-0.5,8.5,68.5,1005.6,16.7,2.64,163.8,435.3
133,Daejeon,2010-01-01,57.3,0.0,-3.8,5.4,61.6,1004.1,16.6,3.02,140.6,372.6
133,Daejeon,2010-02-01,36.3,1.6,-3.7,6.7,56.4,1005.7,15.2,2.32,90.5,219.4
133,Daejeon,2010-03-01,71.1,7.3,3.8,13.0,51.8,1004.9,19.0,2.08,72.8,269.3
133,Daejeon,2010-04-01,17.3,13.3,9.4,19.1,53.5,1012.5,22.7,2.45,159.0,204.9
133,Daejeon,2010-05-01,44.2,13.4,8.8,19.0,56.0,1003.6,19.2,2.31,224.8,407.9
133,Daejeon,2010-06-01,111.2,19.0,15.3,23.8,52.9,999.1,22.0,2.35,215.2,459.8
133,Daejeon,2010-07-01,205.7,23.3,17.8,28.1,75.7,1000.3,24.7,1.99,226.7,452.7
133,Daejeon,2010-08-01,223.6,18.5,13.4,23.6,69.7,1005.2,27.3,1.97,236.2,536.6
133,Daejeon,2010-09-01,195.6,16.6,12.0,21.9,83.3,1004.6,21.4,2.25,211.9,603.9
133,Daejeon,2010-10-01,155.9,10.2,6.5,15.9,81.3,1008.7,20.7,2.37,229.9,421.3
133,Daejeon,2010-11-01,113.9,8.4,4.7,13.7,75.8,1004.3,20.3,2.73,184.9,373.5
133,Daejeon,2010-12-01,134.8,2.9,-1.3,8.4,71.6,1005.4,15.1,2.81,169.0,356.0
133,Daejeon,2011-01-01,91.0,5.1,0.4,9.7,64.6,1007.1,15.5,2.11,126.7,139.6
133,Daejeon,2011-02-01,77.7,2.3,-1.2,7.8,59.1,1002.2,15.8,2.38,108.8,173.6
133,Daejeon,2011-03-01,73.9,5.1,-0.3,9.6,56.1,997.7,16.1,2.36,154.8,264.0
133,Daejeon,2011-04-01,7.3,12.1,7.5,17.2,52.7,1003.1,20.0,3.48,139.7,337.0
133,Daejeon,2011-05-01,56.7,18.7,14.7,23.8,54.4,999.2,22.2,2.81,166.1,255.2
133,Daejeon,2011-06-01,192.8,20.5,15.9,25.4,58.5,1002.1,22.8,1.75,205.8,511.8
133,Daejeon,2011-07-01,189.2,21.8,16.8,27.2,66.6,1003.3,28.6,2.4,208.4,552.8
133,Daejeon,2011-08-01,201.8,22.5,18.4,27.4,65.3,1003.7,27.8,2.43,260.3,640.8
133,Daejeon,2011-09-01,235.3,15.9,11.2,21.7,77.2,1005.9,22.2,2.32,229.0,552.8
133,Daejeon,2011-10-01,254.2,8.8,5.2,14.2,72.2,1006.0,18.0,2.26,256.2,550.6
133,Daejeon,2011-11-01,198.6,8.0,4.4,13.6,78.2,1000.3,16.7,2.63,178.6,314.3
133,Daejeon,2011-12-01,146.0,3.2,-0.7,8.9,68.9,1006.1,15.7,2.23,136.7,377.9
133,Daejeon,2012-01-01,73.7,4.3,-0.1,10.2,54.8,1007.7,16.6,2.05,113.3,219.2
133,Daejeon,2012-02-01,94.1,4.1,1.0,9.6,57.9,1002.0,17.6,2.73,144.9,204.3
133,Daejeon,2012-03-01,42.1,8.0,4.5,13.9,51.8,1002.3,20.0,2.9,94.1,208.3
133,Daejeon,2012-04-01,36.2,13.4,10.3,19.3,48.1,1005.0,21.4,2.14,143.5,377.6
133,Daejeon,2012-05-01,48.3,16.6,12.1,21.7,57.0,1004.5,22.8,2.26,200.8,469.7
133,Daejeon,2012-06-01,168.9,19.4,15.2,24.8,56.4,1002.1,25.6,2.62,203.6,540.3
133,Daejeon,2012-07-01,183.4,21.4,17.8,27.1,64.7,997.1,26.8,2.21,271.8,471.7
133,Daejeon,2012-08-01,206.9,20.9,15.4,25.5,77.2,1003.3,23.6,1.67,197.0,547.8
133,Daejeon,2012-09-01,203.8,17.0,12.6,22.6,79.0,1009.4,20.5,2.08,210.6,564.6
133,Daejeon,2012-10-01,170.6,14.9,11.9,20.7,82.6,1002.9,22.9,2.1,175.7,453.4
133,Daejeon,2012-11-01,255.0,8.2,4.4,14.0,78.6,997.9,16.7,2.18,228.9,513.9
133,Daejeon,2012-12-01,115.2,2.3,-1.5,8.3,71.6,1006.7,17.5,2.32,163.9,268.0
133,Daejeon,2013-01-01,102.3,1.5,-3.3,7.2,65.2,1006.8,13.2,1.97,121.3,157.5
133,Daejeon,2013-02-01,34.5,3.0,-0.0,8.7,62.6,1004.8,15.6,2.45,138.2,291.6
133,Daejeon,2013-03-01,31.4,4.4,0.3,10.4,46.4,1010.7,18.1,2.15,100.3,305.8
133,Daejeon,2013-04-01,9.8,11.4,6.4,16.4,55.2,1008.0,21.8,2.4,175.5,269.7
133,Daejeon,2013-05-01,19.8,16.2,11.7,21.9,51.2,1001.1,23.9,3.09,136.9,322.7
133,Daejeon,2013-06-01,103.3,22.2,19.2,27.9,61.5,1006.4,25.9,2.07,216.8,476.0
133,Daejeon,2013-07-01,170.1,22.4,17.6,27.2,68.6,1008.0,26.3,2.2,258.0,583.8
133,Daejeon,2013-08-01,304.4,21.7,18.1,27.2,70.7,1001.6,26.0,2.61,268.9,598.5
133,Daejeon,2013-09-01,209.8,16.5,12.0,22.5,73.5,1006.7,23.7,2.52,229.0,508.6
133,Daejeon,2013-10-01,179.4,15.9,11.3,20.8,81.8,1001.3,23.0,2.42,181.1,478.9
133,Daejeon,2013-11-01,199.1,6.5,2.7,12.2,82.8,996.1,18.9,2.3,164.0,383.3
133,Daejeon,2013-12-01,154.4,5.0,1.1,10.5,75.4,1006.7,16.4,2.6,162.5,261.1
133,Daejeon,2014-01-01,28.6,-0.7,-4.3,4.8,60.9,1007.9,14.6,2.94,137.3,180.1
133,Daejeon,2014-02-01,64.8,5.7,1.2,10.4,59.4,999.5,18.9,2.24,163.1,92.6
133,Daejeon,2014-03-01,40.7,9.7,6.5,15.3,53.2,1000.5,20.0,1.88,125.3,275.1
133,Daejeon,2014-04-01,41.2,11.6,7.3,16.4,49.4,998.0,18.8,2.62,156.9,357.4
133,Daejeon,2014-05-01,72.1,16.7,11.1,21.5,55.3,996.7,21.9,2.8,162.1,448.9
133,Daejeon,2014-06-01,49.4,20.9,16.6,25.8,54.9,1005.4,26.5,2.11,200.7,498.5
133,Daejeon,2014-07-01,126.6,21.9,17.9,27.3,64.5,1003.1,26.5,2.71,218.1,648.0
133,Daejeon,2014-08-01,259.3,23.1,17.8,27.7,69.9,1002.9,23.2,2.6,272.2,614.6
133,Daejeon,2014-09-01,202.3,16.0,12.2,21.7,76.9,1005.3,24.5,1.95,237.5,534.1
133,Daejeon,2014-10-01,209.8,13.9,9.9,19.4,78.5,1002.6,21.3,1.71,243.5,470.7
133,Daejeon,2014-11-01,196.2,8.5,3.6,14.1,80.8,1004.5,18.2,2.35,207.2,456.1
133,Daejeon,2014-12-01,79.7,7.0,1.9,12.0,66.8,1007.6,18.7,1.82,144.2,497.6
133,Daejeon,2015-01-01,84.1,1.9,-2.2,6.8,68.0,1009.3,15.8,2.9,106.8,253.9
133,Daejeon,2015-02-01,58.8,6.8,2.4,11.6,59.2,996.7,14.3,2.73,110.6,204.3
133,Daejeon,2015-03-01,65.1,9.7,5.5,15.2,56.4,1004.4,20.0,1.89,151.9,97.4
133,Daejeon,2015-04-01,28.2,12.7,8.2,18.0,59.4,1007.5,20.0,2.21,118.1,352.3
133,Daejeon,2015-05-01,74.8,15.0,9.8,19.9,58.0,1002.7,21.4,3.19,180.2,443.2
133,Daejeon,2015-06-01,112.1,22.6,18.4,27.8,54.8,1000.2,27.8,2.16,228.0,581.0
133,Daejeon,2015-07-01,177.5,24.5,19.6,29.6,67.6,1009.9,25.8,2.02,206.5,615.6
133,Daejeon,2015-08-01,252.8,19.9,15.9,25.8,72.9,1002.4,25.2,2.19,265.4,600.6
133,Daejeon,2015-09-01,246.5,17.4,14.0,23.3,72.1,1004.3,24.8,2.86,242.4,498.0
133,Daejeon,2015-10-01,184.9,12.6,8.5,17.3,73.1,998.6,17.5,1.15,206.7,629.2
133,Daejeon,2015-11-01,241.4,6.7,1.2,11.4,70.8,998.6,17.4,2.33,186.3,439.8
133,Daejeon,2015-12-01,119.2,3.4,-0.6,9.4,65.8,1006.1,16.2,1.65,148.4,235.1
133,Daejeon,2016-01-01,141.6,2.1,-3.4,7.1,61.7,1004.0,16.4,2.45,137.1,164.3
133,Daejeon,2016-02-01,68.1,2.9,-0.4,8.6,61.3,1005.0,17.2,2.68,157.4,218.0
133,Daejeon,2016-03-01,41.7,9.2,4.3,14.5,56.3,1002.5,17.4,2.6,163.8,146.3
133,Daejeon,2016-04-01,84.5,9.0,4.2,13.9,51.9,1003.7,20.1,1.71,151.8,313.9
133,Daejeon,2016-05-01,148.7,15.9,11.9,21.0,51.0,1007.5,22.6,2.18,167.1,366.2
133,Daejeon,2016-06-01,114.4,19.7,15.7,24.6,56.3,1003.4,24.7,2.18,206.4,619.5
133,Daejeon,2016-07-01,252.7,21.3,15.9,26.3,68.7,1001.1,25.5,3.2,231.7,598.3
133,Daejeon,2016-08-01,231.5,20.2,16.6,25.7,75.7,1000.4,24.1,1.96,216.9,554.4
133,Daejeon,2016-09-01,140.9,17.6,14.0,22.6,78.2,1004.6,22.3,2.22,226.1,645.0
133,Daejeon,2016-10-01,184.5,11.4,6.6,16.8,78.1,1004.0,22.3,2.82,269.9,485.6
133,Daejeon,2016-11-01,169.4,5.8,1.1,10.9,77.7,998.9,18.0,2.48,183.5,359.0
133,Daejeon,2016-12-01,172.6,6.7,3.5,12.6,60.9,1006.0,15.5,2.19,117.2,297.1
133,Daejeon,2017-01-01,112.9,-0.6,-5.3,5.0,70.5,1005.5,12.7,2.21,166.9,287.0
133,Daejeon,2017-02-01,16.6,4.2,-1.0,8.9,53.0,1000.8,18.5,2.25,117.4,228.4
