STN_NM,TM,MAX_TA,AVG_PA,AVG_RHM,AVG_WS,SUM_SS,SUM_SR
Gwangju,2006-07-01,29.8,1000.5,63.0,2.57,221.4,504.2
Gwangju,2006-08-01,27.5,1002.0,74.1,2.26,240.0,589.4
Gwangju,2006-09-01,25.1,1005.8,71.9,2.87,232.3,599.6
Gwangju,2006-10-01,18.2,1000.3,74.2,1.76,213.6,487.6
Gwangju,2006-11-01,15.0,997.5,72.7,2.95,218.9,429.1
Gwangju,2006-12-01,9.9,1007.1,76.0,1.99,163.3,262.5
Gwangju,2007-01-01,5.3,1000.0,64.3,2.19,115.2,310.8
Gwangju,2007-02-01,10.1,1011.9,51.2,1.28,102.1,167.5
Gwangju,2007-03-01,12.4,1006.7,50.6,2.3,127.6,176.5
Gwangju,2007-04-01,18.4,998.9,54.1,2.32,191.9,335.2
Gwangju,2007-05-01,24.9,1004.9,52.2,2.16,200.8,402.3
Gwangju,2007-06-01,25.1,1006.7,63.2,2.33,254.6,472.6
Gwangju,2007-07-01,27.4,1005.4,66.4,2.86,241.7,509.4
Gwangju,2007-08-01,26.9,1000.2,71.3,2.97,274.5,591.3
Gwangju,2007-09-01,20.7,993.9,78.0,2.35,249.0,528.8
Gwangju,2007-10-01,19.0,1008.4,77.7,2.83,211.6,579.7
Gwangju,2007-11-01,16.2,1003.0,78.3,2.16,178.8,433.4
Gwangju,2007-12-01,12.5,998.5,76.8,2.51,160.4,223.3
Gwangju,2008-01-01,5.6,1007.7,60.7,2.14,78.5,179.8
Gwangju,2008-02-01,11.8,998.2,59.5,2.01,99.2,242.5
Gwangju,2008-03-01,16.5,1007.8,56.4,2.43,115.9,128.7
Gwangju,2008-04-01,17.1,1006.9,54.2,2.12,145.4,351.7
Gwangju,2008-05-01,22.8,1007.8,56.3,2.13,198.9,375.6
Gwangju,2008-06-01,28.7,1006.0,56.9,2.51,203.4,541.4
Gwangju,2008-07-01,27.1,996.7,62.6,2.18,283.5,579.8
Gwangju,2008-08-01,26.9,1001.6,71.8,2.46,233.3,591.3
Gwangju,2008-09-01,20.9,1010.4,73.5,2.74,252.8,557.7
Gwangju,2008-10-01,20.5,1005.3,76.9,2.37,195.8,585.1
Gwangju,2008-11-01,11.5,1008.5,79.8,2.6,179.7,328.5
Gwangju,2008-12-01,11.5,1000.7,70.2,2.52,141.5,222.7
Gwangju,2009-01-01,8.4,1003.2,59.5,2.68,150.7,290.0
Gwangju,2009-02-01,12.2,995.8,60.7,2.05,125.8,172.5
Gwangju,2009-03-01,14.6,998.5,48.7,2.8,133.6,246.0
Gwangju,2009-04-01,14.9,1000.9,50.5,2.3,157.0,324.6
Gwangju,2009-05-01,22.2,1002.5,50.1,2.31,192.7,438.1
Gwangju,2009-06-01,27.2,1004.6,61.7,2.51,226.2,560.3
Gwangju,2009-07-01,28.5,1000.1,66.4,1.76,252.4,556.9
Gwangju,2009-08-01,25.4,1003.0,71.3,1.98,255.9,469.2
Gwangju,2009-09-01,20.5,1008.9,77.0,2.64,233.6,550.7
Gwangju,2009-10-01,21.3,1004.3,78.1,2.27,120.4,582.1
Gwangju,2009-11-01,12.6,1003.2,76.2,2.46,179.2,455.7
Gwangju,2009-12-01,8.1,1001.2,67.8,2.36,144.8,248.3
Gwangju,2010-01-01,10.1,1009.8,68.5,2.73,169.0,192.4
Gwangju,2010-02-01,9.1,1006.9,62.5,2.98,119.8,406.5
Gwangju,2010-03-01,13.9,999.6,49.6,2.59,112.7,236.0
Gwangju,2010-04-01,19.3,999.6,54.1,2.28,125.2,361.2
Gwangju,2010-05-01,23.7,997.8,62.2,2.09,247.2,474.4
Gwangju,2010-06-01,24.7,997.4,54.2,2.45,219.5,463.6
Gwangju,2010-07-01,26.6,1007.4,67.1,2.14,189.8,434.7
Gwangju,2010-08-01,26.5,1006.2,76.3,2.22,250.2,542.4
Gwangju,2010-09-01,22.5,1004.7,72.8,2.0,224.5,480.0
Gwangju,2010-10-01,20.5,1007.8,80.7,2.34,208.5,443.8
Gwangju,2010-11-01,11.9,995.2,70.2,2.1,233.4,518.3
Gwangju,2010-12-01,13.1,1006.1,62.0,2.57,144.3,241.4
Gwangju,2011-01-01,9.1,1003.9,59.7,2.77,109.7,226.4
Gwangju,2011-02-01,8.8,1008.6,52.8,2.61,35.6,204.4
Gwangju,2011-03-01,14.8,1009.2,50.4,3.12,134.7,274.5
Gwangju,2011-04-01,20.3,1002.8,53.6,2.98,175.4,318.3
Gwangju,2011-05-01,24.3,997.1,54.2,3.26,172.2,446.0
Gwangju,2011-06-01,28.0,1008.3,60.7,1.29,188.6,485.8
Gwangju,2011-07-01,22.1,998.9,63.2,2.54,220.2,638.2
Gwangju,2011-08-01,25.3,999.4,74.9,2.44,289.8,603.4
Gwangju,2011-09-01,24.2,1004.9,71.3,1.79,238.3,517.7
Gwangju,2011-10-01,17.4,1004.2,80.3,2.44,182.4,435.7
Gwangju,2011-11-01,15.2,1001.6,75.6,2.19,215.1,398.9
Gwangju,2011-12-01,9.7,1009.4,74.7,1.79,151.6,376.6
Gwangju,2012-01-01,9.1,1003.0,57.3,2.93,166.9,252.6
Gwangju,2012-02-01,9.9,1001.6,63.1,2.37,71.8,355.8
Gwangju,2012-03-01,14.4,998.8,59.6,2.58,129.9,197.0
Gwangju,2012-04-01,16.5,1000.9,52.9,1.88,111.4,305.1
Gwangju,2012-05-01,24.8,1004.7,56.4,2.5,163.0,411.9
Gwangju,2012-06-01,26.6,1005.3,60.0,2.97,221.2,471.0
Gwangju,2012-07-01,29.6,1006.4,62.6,2.39,230.6,582.9
Gwangju,2012-08-01,27.6,998.6,74.1,2.44,198.8,661.9
Gwangju,2012-09-01,23.6,1005.3,76.1,2.26,192.4,568.8
Gwangju,2012-10-01,18.9,994.7,75.9,2.02,254.5,558.9
Gwangju,2012-11-01,13.7,1014.9,76.2,2.63,156.6,299.5
Gwangju,2012-12-01,9.4,1000.2,73.3,2.77,140.1,252.2
Gwangju,2013-01-01,9.4,1009.4,65.5,2.15,103.0,237.6
Gwangju,2013-02-01,11.6,1000.3,58.3,2.2,88.3,340.6
Gwangju,2013-03-01,12.8,1011.4,54.1,3.38,147.7,322.5
Gwangju,2013-04-01,18.0,1002.8,49.5,3.08,164.8,451.8
Gwangju,2013-05-01,21.1,997.1,54.2,1.92,145.2,519.9
Gwangju,2013-06-01,26.9,1001.4,56.1,2.97,233.7,416.9
Gwangju,2013-07-01,28.8,1002.8,67.0,2.05,281.8,440.1
Gwangju,2013-08-01,27.2,1002.2,75.1,1.96,243.1,484.2
Gwangju,2013-09-01,24.7,999.3,74.2,2.24,276.1,506.2
Gwangju,2013-10-01,17.1,997.8,71.6,2.69,203.5,592.4
Gwangju,2013-11-01,14.5,1002.2,67.0,2.37,211.4,473.3
Gwangju,2013-12-01,10.7,1000.1,73.3,2.2,135.5,352.4
Gwangju,2014-01-01,6.6,1007.1,59.9,1.84,65.4,298.3
Gwangju,2014-02-01,7.3,1007.3,56.2,2.94,149.8,238.8
Gwangju,2014-03-01,12.9,997.6,51.9,2.43,111.7,293.3
Gwangju,2014-04-01,16.9,1004.1,50.2,2.32,153.6,343.6
Gwangju,2014-05-01,23.4,1005.6,56.5,2.77,147.1,374.2
Gwangju,2014-06-01,24.6,1001.2,52.6,3.22,215.3,497.5
Gwangju,2014-07-01,29.0,1007.5,69.6,2.35,154.4,481.2
Gwangju,2014-08-01,28.6,1006.6,77.7,3.27,212.6,491.7
Gwangju,2014-09-01,21.8,1002.9,75.3,1.48,194.1,532.8
Gwangju,2014-10-01,17.6,999.9,72.4,3.01,224.9,396.3
Gwangju,2014-11-01,13.6,1000.8,74.1,2.95,202.1,382.9
Gwangju,2014-12-01,10.0,1003.7,73.9,2.95,166.3,260.2
Gwangju,2015-01-01,9.3,999.8,72.2,1.63,83.9,227.9
Gwangju,2015-02-01,10.2,998.3,57.7,2.68,138.8,235.9
Gwangju,2015-03-01,15.0,1003.0,52.1,2.72,102.7,224.8
Gwangju,2015-04-01,19.0,1006.4,55.8,2.65,167.0,270.7
Gwangju,2015-05-01,23.1,1003.8,50.3,2.4,249.1,344.8
Gwangju,2015-06-01,28.7,1002.8,62.7,2.91,188.7,509.3
Gwangju,2015-07-01,30.4,995.1,64.6,2.45,207.0,624.6
Gwangju,2015-08-01,26.3,999.9,67.1,2.35,219.1,552.9
Gwangju,2015-09-01,19.8,1005.3,82.5,2.92,228.8,611.4
Gwangju,2015-10-01,16.0,1003.3,77.4,2.53,238.0,518.6
Gwangju,2015-11-01,11.7,1007.2,72.9,2.86,164.0,350.1
Gwangju,2015-12-01,9.5,1006.3,70.3,1.9,184.6,285.4
Gwangju,2016-01-01,5.9,1006.3,58.1,2.28,155.6,212.3
Gwangju,2016-02-01,10.6,998.8,63.5,2.75,89.2,326.5
Gwangju,2016-03-01,14.4,1003.1,52.9,2.01,98.0,333.2
Gwangju,2016-04-01,18.6,1002.7,58.0,2.29,137.4,269.8
Gwangju,2016-05-01,25.7,996.4,58.0,2.92,235.9,460.7
Gwangju,2016-06-01,28.7,1008.0,58.8,2.02,215.9,533.1
Gwangju,2016-07-01,29.1,1002.2,66.2,2.41,255.5,673.4
Gwangju,2016-08-01,25.1,1004.5,73.5,2.57,231.8,512.0
Gwangju,2016-09-01,23.0,1001.1,71.9,2.04,219.8,511.2
Gwangju,2016-10-01,16.4,1004.0,79.1,3.15,226.9,517.0
Gwangju,2016-11-01,13.7,1006.7,71.8,2.98,202.9,362.4
Gwangju,2016-12-01,5.2,1005.4,72.7,2.27,96.4,290.4
Gwangju,2017-01-01,4.7,1002.8,67.3,2.3,138.8,231.3
Gwangju,2017-02-01,9.0,997.7,58.0,2.57,141.1,203.6
Gwangju,2017-03-01,13.9,1003.1,54.7,2.16,111.9,238.2
Gwangju,2017-04-01,17.6,1009.3,54.1,3.4,138.5,430.2
Gwangju,2017-05-01,20.2,1005.1,52.6,2.6,156.5,410.6
Gwangju,2017-06-01,27.3,999.3,54.1,2.71,220.1,522.1
Gwangju,2017-07-01,26.7,1002.2,66.5,2.16,258.3,638.6
Gwangju,2017-08-01,26.9,1006.2,67.5,2.37,244.6,549.4
Gwangju,2017-09-01,23.5,1005.1,77.2,2.01,227.4,441.5
Gwangju,2017-10-01,19.4,1001.7,74.5,3.04,188.5,507.5
Gwangju,2017-11-01,13.9,1010.1,73.5,2.3,213.7,362.2
Gwangju,2017-12-01,8.2,1005.7,70.6,2.26,153.0,307.6
Gwangju,2018-01-01,8.4,1002.1,64.7,2.61,162.9,273.8
Gwangju,2018-02-01,10.3,1012.2,60.0,1.95,129.1,241.8
Gwangju,2018-03-01,13.3,998.2,55.6,2.25,138.8,363.4
Gwangju,2018-04-01,20.3,997.7,61.8,2.27,172.3,251.3
Gwangju,2018-05-01,23.9,1006.0,57.5,2.38,193.3,355.8
Gwangju,2018-06-01,29.5,1007.2,60.9,2.76,208.5,454.0
Gwangju,2018-07-01,29.7,998.2,61.0,1.89,229.0,716.7
Gwangju,2018-08-01,27.8,1001.5,73.8,2.46,328.9,551.7
Gwangju,2018-09-01,21.7,1002.0,72.4,2.94,199.1,533.9
Gwangju,2018-10-01,17.9,999.7,72.7,2.92,238.0,539.2
Gwangju,2018-11-01,15.0,1010.4,78.9,2.29,214.9,488.3
Gwangju,2018-12-01,7.7,1002.9,65.4,1.98,155.5,326.0
Gwangju,2019-01-01,11.3,997.6,59.9,3.14,102.8,252.7
Gwangju,2019-02-01,8.2,998.3,54.4,2.59,134.9,255.6
Gwangju,2019-03-01,14.6,1000.7,54.1,3.05,156.5,228.7
Gwangju,2019-04-01,16.2,1015.1,55.4,3.57,162.3,265.0
Gwangju,2019-05-01,26.8,1004.4,53.9,2.54,224.3,332.3
Gwangju,2019-06-01,26.5,993.2,53.9,2.34,176.2,387.4
Gwangju,2019-07-01,28.7,1009.6,68.6,1.91,247.4,580.8
Gwangju,2019-08-01,24.1,1001.2,74.3,2.09,232.7,517.4
Gwangju,2019-09-01,22.6,1010.7,70.8,2.53,188.0,637.3
Gwangju,2019-10-01,17.3,999.8,66.7,2.35,272.6,469.7
Gwangju,2019-11-01,15.9,1006.2,70.9,2.62,210.8,555.5
Gwangju,2019-12-01,7.6,1009.6,70.1,2.53,141.2,319.6
Gwangju,2020-01-01,5.4,1000.5,63.6,2.81,142.0,168.1
Gwangju,2020-02-01,7.2,1005.5,62.5,2.5,114.2,272.4
Gwangju,2020-03-01,12.2,1005.2,47.6,2.53,89.7,200.9
Gwangju,2020-04-01,19.9,1002.1,54.3,2.0,155.3,458.2
Gwangju,2020-05-01,23.3,1001.5,56.2,2.57,147.0,460.9
Gwangju,2020-06-01,25.4,1003.3,55.5,2.66,239.6,465.8
Gwangju,2020-07-01,30.1,1000.6,65.6,2.29,234.8,549.3
Gwangju,2020-08-01,24.3,1005.2,74.5,2.25,196.1,607.4
Gwangju,2020-09-01,22.5,1010.2,83.0,2.03,280.0,593.0
Gwangju,2020-10-01,18.1,1004.4,77.5,2.29,184.4,542.1
Gwangju,2020-11-01,13.5,1002.2,71.3,2.55,135.7,389.9
Gwangju,2020-12-01,10.2,1010.4,68.4,2.24,152.7,294.9
Gwangju,2021-01-01,5.1,1012.8,70.9,1.84,146.5,185.3
Gwangju,2021-02-01,8.3,1000.8,54.4,2.39,123.1,86.1
Gwangju,2021-03-01,11.9,996.7,52.6,2.72,149.6,353.2
Gwangju,2021-04-01,20.2,1001.0,50.8,1.89,158.2,291.3
Gwangju,2021-05-01,22.3,1008.7,55.6,2.18,178.5,379.1
Gwangju,2021-06-01,26.8,998.6,60.6,1.77,237.6,521.6
Gwangju,2021-07-01,26.2,1002.0,68.3,1.97,198.3,510.8
Gwangju,2021-08-01,29.2,1004.0,72.5,2.78,228.9,585.3
Gwangju,2021-09-01,25.1,1005.0,68.3,3.18,250.4,639.6
Gwangju,2021-10-01,20.3,1004.2,77.0,2.38,249.2,444.6
Gwangju,2021-11-01,13.5,1005.3,69.4,2.07,133.1,426.0
Gwangju,2021-12-01,8.2,1002.3,72.6,2.38,176.1,312.4
Gwangju,2022-01-01,7.5,1008.4,59.2,2.43,135.4,264.5
Gwangju,2022-02-01,8.8,1004.2,62.6,2.9,85.5,206.6
Gwangju,2022-03-01,14.0,1007.5,53.0,2.23,81.9,182.3
Gwangju,2022-04-01,18.5,1002.8,57.7,2.22,165.7,238.4
Gwangju,2022-05-01,24.8,1001.4,56.1,2.26,218.1,400.5
Gwangju,2022-06-01,27.6,1004.1,62.8,1.92,164.9,487.5
Gwangju,2022-07-01,28.6,1007.3,65.1,2.37,226.6,564.3
Gwangju,2022-08-01,27.1,1002.5,72.2,3.07,230.8,542.9
Gwangju,2022-09-01,24.6,1002.4,71.3,2.13,207.0,560.6
Gwangju,2022-10-01,19.0,998.7,80.2,1.53,235.6,511.0
Gwangju,2022-11-01,13.5,1000.3,73.8,2.5,205.2,311.2
Gwangju,2022-12-01,10.5,1003.5,72.6,2.44,142.2,239.6
Gwangju,2023-01-01,8.2,1001.0,69.4,2.09,86.1,364.4
Gwangju,2023-02-01,8.0,1009.4,56.6,1.78,133.8,213.6
Gwangju,2023-03-01,13.9,996.6,49.7,1.97,134.8,136.2
Gwangju,2023-04-01,17.7,1000.4,51.9,2.27,185.5,290.5
Gwangju,2023-05-01,22.8,1009.0,54.9,2.82,146.5,329.2
Gwangju,2023-06-01,27.9,1005.3,63.9,2.22,197.0,546.9
Gwangju,2023-07-01,27.0,996.6,68.1,2.12,226.7,547.1
Gwangju,2023-08-01,26.2,1002.8,75.6,2.14,229.8,541.5
Gwangju,2023-09-01,21.8,1000.6,74.4,1.31,271.4,619.2
Gwangju,2023-10-01,17.3,996.7,74.8,2.78,213.9,500.5
Gwangju,2023-11-01,14.2,1002.6,73.8,1.68,146.3,359.1
Gwangju,2023-12-01,10.7,1006.3,73.9,2.39,140.0,246.1
Gwangju,2024-01-01,8.6,1002.8,67.3,2.29,148.6,182.7
Gwangju,2024-02-01,9.3,1004.0,53.5,2.83,117.7,185.7
Gwangju,2024-03-01,11.3,1010.9,59.2,2.07,129.8,213.2
Gwangju,2024-04-01,17.8,998.6,53.7,1.71,139.9,275.6
Gwangju,2024-05-01,22.9,994.9,47.2,2.51,174.1,348.2
Gwangju,2024-06-01,26.1,1002.5,57.1,2.57,251.3,488.3
Gwangju,2024-07-01,26.1,1005.3,65.5,2.48,247.1,588.7
Gwangju,2024-08-01,27.9,1004.1,70.6,2.32,247.1,655.0
Gwangju,2024-09-01,21.2,1005.8,79.9,2.15,217.3,558.6
Gwangju,2024-10-01,16.3,1006.6,74.3,2.66,190.8,520.1
Gwangju,2024-11-01,11.7,1001.1,79.1,2.05,205.9,360.0
Gwangju,2024-12-01,11.0,1005.6,69.3,2.23,151.2,215.1
Gwangju,2025-01-01,9.0,1001.7,63.7,2.24,177.2,260.6
Gwangju,2025-02-01,7.7,1001.9,61.7,2.06,136.2,215.1
Gwangju,2025-03-01,12.5,996.4,59.7,2.14,141.6,307.7
Gwangju,2025-04-01,16.6,1003.7,55.5,2.42,156.7,353.0
Gwangju,2025-05-01,23.0,999.7,51.9,2.11,200.3,396.9
Gwangju,2025-06-01,27.7,1005.6,60.4,3.08,266.6,546.8
Gwangju,2025-07-01,28.9,998.7,68.4,2.24,248.4,503.9
Gwangju,2025-08-01,26.5,1003.7,67.4,2.6,255.2,542.4
Gwangju,2025-09-01,23.6,1008.0,76.7,2.83,282.8,559.1
Gwangju,2025-10-01,16.5,1005.5,75.3,2.56,230.3,521.1
Gwangju,2025-11-01,14.3,996.2,75.4,2.89,173.6,408.0
Gwangju,2025-12-01,8.7,999.9,70.2,2.5,139.2,312.2
Busan,2001-01-01,9.8,1006.8,62.5,2.83,164.8,261.7
Busan,2001-02-01,11.9,1007.6,53.8,1.69,92.6,115.7
Busan,2001-03-01,11.3,996.0,54.7,2.37,119.1,224.3
Busan,2001-04-01,21.4,1003.7,52.2,2.64,205.3,207.2
Busan,2001-05-01,25.5,1007.7,56.8,2.53,136.4,358.0
Busan,2001-06-01,24.4,1006.3,54.3,2.25,189.6,370.2
Busan,2001-07-01,27.5,1001.8,67.0,2.42,214.3,559.1
Busan,2001-08-01,28.3,1004.4,73.2,2.21,257.0,662.6
Busan,2001-09-01,25.6,1004.3,74.5,2.33,195.1,451.4
Busan,2001-10-01,18.1,1001.9,74.1,2.32,191.2,518.8
Busan,2001-11-01,13.6,1009.2,74.8,1.65,193.9,362.2
Busan,2001-12-01,10.8,997.0,77.8,1.64,156.8,271.5
Busan,2002-01-01,8.0,1004.6,59.4,1.67,101.7,199.9
Busan,2002-02-01,10.5,1001.2,51.9,2.47,106.5,217.7
Busan,2002-03-01,13.0,1005.4,58.7,2.73,171.6,203.8
Busan,2002-04-01,17.8,1002.8,49.0,2.44,145.7,331.5
Busan,2002-05-01,25.5,998.4,60.0,2.94,217.2,441.1
Busan,2002-06-01,25.0,1001.5,56.6,2.33,179.5,543.1
Busan,2002-07-01,27.6,1003.2,69.7,1.65,243.4,532.0
Busan,2002-08-01,28.5,1005.0,73.5,2.07,200.2,559.7
Busan,2002-09-01,24.3,1001.8,76.2,1.76,247.6,582.7
Busan,2002-10-01,16.8,1003.3,73.5,1.75,183.6,468.1
Busan,2002-11-01,11.7,1004.5,74.5,2.14,215.9,490.3
Busan,2002-12-01,11.1,1013.1,69.9,2.7,159.5,331.4
Busan,2003-01-01,6.1,996.2,62.8,2.57,147.2,311.1
Busan,2003-02-01,7.9,1004.1,51.6,2.76,137.7,283.8
Busan,2003-03-01,15.6,996.2,50.5,2.03,120.3,275.8
Busan,2003-04-01,19.7,1005.9,55.5,2.97,87.8,372.1
Busan,2003-05-01,24.1,1002.4,56.2,3.27,146.5,208.7
Busan,2003-06-01,25.9,997.2,62.1,2.66,217.9,519.2
Busan,2003-07-01,28.1,1006.2,67.1,2.33,205.3,589.5
Busan,2003-08-01,26.2,1008.4,70.5,2.8,245.8,689.5
Busan,2003-09-01,22.2,1004.7,75.4,2.22,237.3,594.5
Busan,2003-10-01,18.4,1005.1,76.8,2.06,204.1,580.7
Busan,2003-11-01,12.7,1004.5,75.4,2.56,170.7,369.3
Busan,2003-12-01,8.4,1007.3,69.8,2.99,149.8,376.6
Busan,2004-01-01,6.8,1004.8,64.4,1.83,119.5,213.0
Busan,2004-02-01,10.0,999.2,58.2,2.72,65.6,173.5
Busan,2004-03-01,10.7,1000.4,54.0,2.73,178.1,351.9
Busan,2004-04-01,16.3,1004.4,54.7,2.81,176.6,278.6
Busan,2004-05-01,19.0,1001.7,56.1,2.72,189.9,393.0
Busan,2004-06-01,27.8,1003.4,61.8,2.76,241.4,560.9
Busan,2004-07-01,31.3,1001.6,68.0,2.4,244.9,558.5
Busan,2004-08-01,26.2,1004.4,71.6,3.09,230.6,591.0
Busan,2004-09-01,24.0,1004.5,67.2,2.31,175.4,552.2
Busan,2004-10-01,20.7,1005.3,69.8,2.31,225.1,469.1
Busan,2004-11-01,14.6,1007.0,82.5,1.77,185.2,331.5
Busan,2004-12-01,9.3,1001.6,77.4,2.56,190.8,285.8
Busan,2005-01-01,6.7,1003.2,65.0,3.11,118.3,124.1
Busan,2005-02-01,9.8,1004.1,64.2,2.09,76.3,239.8
Busan,2005-03-01,11.3,1000.3,52.4,2.31,113.3,192.4
Busan,2005-04-01,19.5,1008.5,54.1,2.5,166.0,300.5
Busan,2005-05-01,22.2,1001.7,55.8,2.11,135.7,358.2
Busan,2005-06-01,27.2,998.9,62.4,2.61,234.5,369.2
Busan,2005-07-01,24.5,1001.8,75.5,2.19,233.6,515.7
Busan,2005-08-01,26.0,1000.0,67.9,2.0,222.3,618.6
Busan,2005-09-01,20.2,1001.5,70.6,2.67,222.7,551.5
Busan,2005-10-01,15.6,1004.0,74.4,2.42,248.9,665.1
Busan,2005-11-01,12.1,1002.0,79.8,2.83,153.0,344.2
Busan,2005-12-01,9.2,1009.6,70.5,2.47,189.7,393.7
Busan,2006-01-01,12.4,1007.0,63.6,2.58,187.8,301.2
Busan,2006-02-01,8.1,1007.0,62.1,3.07,158.1,229.0
Busan,2006-03-01,12.1,1003.0,52.9,2.63,153.6,243.6
Busan,2006-04-01,17.6,993.4,58.1,2.73,132.5,263.3
Busan,2006-05-01,23.6,1007.9,55.2,1.73,179.1,397.4
Busan,2006-06-01,28.2,1008.0,62.9,2.08,191.9,569.4
Busan,2006-07-01,26.5,1004.8,64.5,2.78,187.6,497.1
Busan,2006-08-01,27.0,999.9,72.8,2.24,225.2,633.7
Busan,2006-09-01,24.2,1000.7,82.2,2.51,241.5,540.9
Busan,2006-10-01,20.4,1000.6,73.3,2.87,223.9,393.0
Busan,2006-11-01,15.1,1006.0,70.8,2.82,195.3,508.1
Busan,2006-12-01,8.7,1009.0,69.2,1.8,151.0,313.7
Busan,2007-01-01,8.7,1000.7,69.7,2.09,134.0,263.9
Busan,2007-02-01,11.4,1005.5,54.3,2.39,81.8,345.1
Busan,2007-03-01,13.3,1005.3,57.0,2.38,112.6,344.0
Busan,2007-04-01,17.2,1001.5,51.3,2.0,154.1,294.0
Busan,2007-05-01,24.0,1001.2,56.0,2.51,130.4,338.8
Busan,2007-06-01,27.4,1002.7,54.3,2.98,216.1,441.0
Busan,2007-07-01,27.7,999.4,65.3,2.72,219.6,522.8
Busan,2007-08-01,25.3,1002.2,70.6,2.66,236.0,512.6
Busan,2007-09-01,23.9,1005.3,72.6,2.7,253.9,537.1
Busan,2007-10-01,18.2,999.4,73.6,2.45,213.9,507.1
Busan,2007-11-01,14.1,1000.6,73.1,2.19,136.7,312.6
Busan,2007-12-01,11.4,1001.7,67.5,1.79,156.4,342.3
Busan,2008-01-01,7.9,1001.6,64.0,1.91,131.3,283.2
Busan,2008-02-01,9.8,1008.9,57.9,2.24,148.2,207.3
Busan,2008-03-01,12.6,1003.4,57.8,2.54,149.5,182.4
Busan,2008-04-01,18.4,1001.5,53.0,2.58,127.8,275.4
Busan,2008-05-01,22.5,1004.4,55.6,2.36,154.5,508.3
Busan,2008-06-01,29.2,997.6,50.8,2.36,199.5,340.3
Busan,2008-07-01,26.3,999.0,61.4,2.75,221.9,643.9
Busan,2008-08-01,24.3,998.9,72.2,2.55,260.6,643.1
Busan,2008-09-01,21.5,1003.6,73.7,2.15,241.3,646.3
Busan,2008-10-01,19.1,999.7,71.9,2.63,233.6,534.2
Busan,2008-11-01,13.1,1006.0,72.9,2.36,197.3,355.5
Busan,2008-12-01,7.2,998.1,73.9,2.7,140.2,304.6
Busan,2009-01-01,9.5,1004.5,62.9,2.6,103.2,204.6
Busan,2009-02-01,9.1,1004.0,57.5,2.43,124.4,157.6
Busan,2009-03-01,10.2,993.7,58.7,1.74,98.0,262.1
Busan,2009-04-01,17.5,1001.9,51.6,1.63,149.4,303.1
Busan,2009-05-01,20.9,1005.2,55.6,2.58,225.5,405.5
Busan,2009-06-01,27.7,999.3,60.3,2.59,196.3,548.4
Busan,2009-07-01,26.4,1010.1,64.9,2.94,248.3,555.5
Busan,2009-08-01,23.3,1012.7,71.8,2.65,269.1,612.4
Busan,2009-09-01,22.9,1005.4,74.8,2.46,270.8,542.4
Busan,2009-10-01,18.3,995.2,75.9,3.28,222.0,522.5
Busan,2009-11-01,14.9,1001.1,69.9,2.76,203.4,305.2
Busan,2009-12-01,10.3,1003.1,65.3,2.59,124.2,192.0
Busan,2010-01-01,8.8,1005.5,67.7,2.38,84.8,240.1
Busan,2010-02-01,10.2,1003.1,62.0,3.16,93.2,294.0
Busan,2010-03-01,12.6,1001.0,55.2,2.26,120.0,225.5
Busan,2010-04-01,18.2,1001.6,51.8,2.18,166.7,393.0
Busan,2010-05-01,22.9,1001.2,55.9,2.38,134.2,378.7
Busan,2010-06-01,26.8,997.7,59.2,2.65,238.7,435.9
Busan,2010-07-01,31.1,1003.3,62.4,2.5,258.6,557.6
Busan,2010-08-01,25.6,1003.4,75.3,2.08,248.9,505.7
Busan,2010-09-01,24.4,1002.1,74.4,2.47,213.4,513.5
Busan,2010-10-01,18.5,1002.9,77.2,2.84,197.9,497.8
Busan,2010-11-01,12.7,1004.4,83.9,2.74,204.6,388.1
Busan,2010-12-01,10.7,1003.7,70.5,2.55,193.5,237.7
Busan,2011-01-01,7.4,1003.0,66.4,3.1,104.5,249.1
Busan,2011-02-01,7.2,1003.5,54.9,2.45,116.8,71.2
Busan,2011-03-01,13.7,999.2,56.1,2.73,106.1,231.8
Busan,2011-04-01,16.6,1005.0,52.4,2.19,160.7,323.6
Busan,2011-05-01,21.2,1004.5,56.5,2.83,165.1,471.4
Busan,2011-06-01,28.3,1003.5,59.5,1.95,242.4,455.7
Busan,2011-07-01,29.9,991.8,63.8,2.72,226.0,520.5
Busan,2011-08-01,28.6,1003.4,69.0,3.23,244.5,707.7
Busan,2011-09-01,25.4,1004.1,71.1,2.5,194.0,550.2
Busan,2011-10-01,18.9,1009.4,78.7,3.24,209.8,372.5
Busan,2011-11-01,14.2,1003.8,71.2,2.34,170.4,378.2
Busan,2011-12-01,9.8,996.3,66.8,2.02,140.5,273.3
Busan,2012-01-01,5.7,1005.7,65.0,2.76,115.3,117.6
Busan,2012-02-01,10.6,1006.2,56.0,2.41,114.3,213.7
Busan,2012-03-01,13.6,1001.0,52.3,1.58,116.2,216.9
Busan,2012-04-01,21.1,1004.0,49.8,3.05,174.0,365.8
Busan,2012-05-01,24.8,997.0,53.6,2.96,169.8,493.8
Busan,2012-06-01,24.7,1003.3,56.7,2.26,217.0,449.9
Busan,2012-07-01,27.0,1006.9,71.0,2.14,224.8,619.3
Busan,2012-08-01,26.1,1004.2,72.5,2.43,224.6,605.0
Busan,2012-09-01,23.6,1002.7,71.3,2.81,249.0,596.7
Busan,2012-10-01,17.5,997.0,71.4,1.84,183.1,483.9
